,Count,Species,Species_Index,Year
1616,8.0,"Junco, Dark-eyed",64,05
1617,230.0,"Junco, Dark-eyed",64,06
1618,5.0,"Junco, Dark-eyed",64,07
1619,19.0,"Junco, Dark-eyed",64,08
1620,31.0,"Junco, Dark-eyed",64,09
1621,24.0,"Junco, Dark-eyed",64,10
1622,207.0,"Junco, Dark-eyed",64,11
1623,17.0,"Junco, Dark-eyed",64,12
1624,40.0,"Junco, Dark-eyed",64,13
1625,0.0,"Junco, Oregon",65,89
1626,0.0,"Junco, Oregon",65,90
1627,0.0,"Junco, Oregon",65,91
1628,0.0,"Junco, Oregon",65,92
1629,0.0,"Junco, Oregon",65,93
1630,0.0,"Junco, Oregon",65,94
1631,0.0,"Junco, Oregon",65,95
1632,0.0,"Junco, Oregon",65,96
1633,0.0,"Junco, Oregon",65,97
1634,0.0,"Junco, Oregon",65,98
1635,0.0,"Junco, Oregon",65,99
1636,0.0,"Junco, Oregon",65,00
1637,0.0,"Junco, Oregon",65,01
1638,0.0,"Junco, Oregon",65,02
1639,0.0,"Junco, Oregon",65,03
1640,0.0,"Junco, Oregon",65,04
1641,0.0,"Junco, Oregon",65,05
1642,0.0,"Junco, Oregon",65,06
1643,0.0,"Junco, Oregon",65,07
1644,0.0,"Junco, Oregon",65,08
1645,0.0,"Junco, Oregon",65,09
1646,0.0,"Junco, Oregon",65,10
1647,0.0,"Junco, Oregon",65,11
1648,0.0,"Junco, Oregon",65,12
1649,0.0,"Junco, Oregon",65,13
1650,4.0,Lapland Longspur,66,89
1651,0.0,Lapland Longspur,66,90
1652,0.0,Lapland Longspur,66,91
1653,0.0,Lapland Longspur,66,92
1654,0.0,Lapland Longspur,66,93
1655,0.0,Lapland Longspur,66,94
1656,0.0,Lapland Longspur,66,95
1657,0.0,Lapland Longspur,66,96
1658,0.0,Lapland Longspur,66,97
1659,0.0,Lapland Longspur,66,98
1660,0.0,Lapland Longspur,66,99
1661,0.0,Lapland Longspur,66,00
1662,0.0,Lapland Longspur,66,01
1663,0.0,Lapland Longspur,66,02
1664,0.0,Lapland Longspur,66,03
1665,0.0,Lapland Longspur,66,04
1666,0.0,Lapland Longspur,66,05
1667,0.0,Lapland Longspur,66,06
1668,0.0,Lapland Longspur,66,07
1669,0.0,Lapland Longspur,66,08
1670,0.0,Lapland Longspur,66,09
1671,0.0,Lapland Longspur,66,10
1672,0.0,Lapland Longspur,66,11
1673,0.0,Lapland Longspur,66,12
1674,0.0,Lapland Longspur,66,13
1675,165.0,Snow Bunting,67,89
1676,0.0,Snow Bunting,67,90
1677,0.0,Snow Bunting,67,91
1678,0.0,Snow Bunting,67,92
1679,0.0,Snow Bunting,67,93
1680,0.0,Snow Bunting,67,94
1681,10.0,Snow Bunting,67,95
1682,2.0,Snow Bunting,67,96
1683,8.0,Snow Bunting,67,97
1684,0.0,Snow Bunting,67,98
1685,0.0,Snow Bunting,67,99
1686,0.0,Snow Bunting,67,00
1687,0.0,Snow Bunting,67,01
1688,20.0,Snow Bunting,67,02
1689,0.0,Snow Bunting,67,03
1690,0.0,Snow Bunting,67,04
1691,5.0,Snow Bunting,67,05
1692,0.0,Snow Bunting,67,06
1693,86.0,Snow Bunting,67,07
1694,109.0,Snow Bunting,67,08
1695,0.0,Snow Bunting,67,09
1696,300.0,Snow Bunting,67,10
1697,0.0,Snow Bunting,67,11
1698,2.0,Snow Bunting,67,12
1699,2.0,Snow Bunting,67,13
1700,0.0,Sparrow species (US),68,89
1701,0.0,Sparrow species (US),68,90
1702,0.0,Sparrow species (US),68,91
1703,0.0,Sparrow species (US),68,92
1704,0.0,Sparrow species (US),68,93
1705,0.0,Sparrow species (US),68,94
1706,0.0,Sparrow species (US),68,95
1707,0.0,Sparrow species (US),68,96
1708,0.0,Sparrow species (US),68,97
1709,0.0,Sparrow species (US),68,98
1710,0.0,Sparrow species (US),68,99
1711,0.0,Sparrow species (US),68,00
1712,0.0,Sparrow species (US),68,01
1713,25.0,Sparrow species (US),68,02
1714,0.0,Sparrow species (US),68,03
1715,3.0,Sparrow species (US),68,04
1716,0.0,Sparrow species (US),68,05
1717,1.0,Sparrow species (US),68,06
1718,1.0,Sparrow species (US),68,07
1719,0.0,Sparrow species (US),68,08
1720,0.0,Sparrow species (US),68,09
1721,8.0,Sparrow species (US),68,10
1722,0.0,Sparrow species (US),68,11
1723,20.0,Sparrow species (US),68,12
1724,0.0,Sparrow species (US),68,13
1725,0.0,"Cowbird, Brown-headed",69,89
1726,1.0,"Cowbird, Brown-headed",69,90
1727,0.0,"Cowbird, Brown-headed",69,91
1728,0.0,"Cowbird, Brown-headed",69,92
1729,1.0,"Cowbird, Brown-headed",69,93
1730,0.0,"Cowbird, Brown-headed",69,94
1731,0.0,"Cowbird, Brown-headed",69,95
1732,0.0,"Cowbird, Brown-headed",69,96
1733,0.0,"Cowbird, Brown-headed",69,97
1734,0.0,"Cowbird, Brown-headed",69,98
1735,0.0,"Cowbird, Brown-headed",69,99
1736,0.0,"Cowbird, Brown-headed",69,00
1737,0.0,"Cowbird, Brown-headed",69,01
1738,0.0,"Cowbird, Brown-headed",69,02
1739,0.0,"Cowbird, Brown-headed",69,03
1740,0.0,"Cowbird, Brown-headed",69,04
1741,0.0,"Cowbird, Brown-headed",69,05
1742,100.0,"Cowbird, Brown-headed",69,06
1743,0.0,"Cowbird, Brown-headed",69,07
1744,5.0,"Cowbird, Brown-headed",69,08
1745,0.0,"Cowbird, Brown-headed",69,09
1746,0.0,"Cowbird, Brown-headed",69,10
1747,0.0,"Cowbird, Brown-headed",69,11
1748,0.0,"Cowbird, Brown-headed",69,12
1749,0.0,"Cowbird, Brown-headed",69,13
1750,0.0,"Blackbird, Red-winged",70,89
1751,0.0,"Blackbird, Red-winged",70,90
1752,0.0,"Blackbird, Red-winged",70,91
1753,0.0,"Blackbird, Red-winged",70,92
1754,0.0,"Blackbird, Red-winged",70,93
1755,0.0,"Blackbird, Red-winged",70,94
1756,0.0,"Blackbird, Red-winged",70,95
1757,0.0,"Blackbird, Red-winged",70,96
1758,0.0,"Blackbird, Red-winged",70,97
1759,1.0,"Blackbird, Red-winged",70,98
1760,0.0,"Blackbird, Red-winged",70,99
1761,0.0,"Blackbird, Red-winged",70,00
1762,0.0,"Blackbird, Red-winged",70,01
1763,0.0,"Blackbird, Red-winged",70,02
1764,0.0,"Blackbird, Red-winged",70,03
1765,1.0,"Blackbird, Red-winged",70,04
1766,0.0,"Blackbird, Red-winged",70,05
1767,18.0,"Blackbird, Red-winged",70,06
1768,0.0,"Blackbird, Red-winged",70,07
1769,0.0,"Blackbird, Red-winged",70,08
1770,1.0,"Blackbird, Red-winged",70,09
1771,0.0,"Blackbird, Red-winged",70,10
1772,0.0,"Blackbird, Red-winged",70,11
1773,0.0,"Blackbird, Red-winged",70,12
1774,0.0,"Blackbird, Red-winged",70,13
1775,0.0,"Grackle, Common",71,89
1776,0.0,"Grackle, Common",71,90
1777,0.0,"Grackle, Common",71,91
1778,0.0,"Grackle, Common",71,92
1779,0.0,"Grackle, Common",71,93
1780,0.0,"Grackle, Common",71,94
1781,0.0,"Grackle, Common",71,95
1782,0.0,"Grackle, Common",71,96
1783,0.0,"Grackle, Common",71,97
1784,0.0,"Grackle, Common",71,98
1785,0.0,"Grackle, Common",71,99
1786,0.0,"Grackle, Common",71,00
1787,0.0,"Grackle, Common",71,01
1788,0.0,"Grackle, Common",71,02
1789,0.0,"Grackle, Common",71,03
1790,1.0,"Grackle, Common",71,04
1791,0.0,"Grackle, Common",71,05
1792,0.0,"Grackle, Common",71,06
1793,8.0,"Grackle, Common",71,07
1794,0.0,"Grackle, Common",71,08
1795,0.0,"Grackle, Common",71,09
1796,0.0,"Grackle, Common",71,10
1797,0.0,"Grackle, Common",71,11
1798,0.0,"Grackle, Common",71,12
1799,0.0,"Grackle, Common",71,13
1800,236.0,"Grosbeak, Evening",72,89
1801,28.0,"Grosbeak, Evening",72,90
1802,505.0,"Grosbeak, Evening",72,91
1803,7.0,"Grosbeak, Evening",72,92
1804,0.0,"Grosbeak, Evening",72,93
1805,6.0,"Grosbeak, Evening",72,94
1806,73.0,"Grosbeak, Evening",72,95
1807,46.0,"Grosbeak, Evening",72,96
1808,103.0,"Grosbeak, Evening",72,97
1809,0.0,"Grosbeak, Evening",72,98
1810,77.0,"Grosbeak, Evening",72,99
1811,0.0,"Grosbeak, Evening",72,00
1812,0.0,"Grosbeak, Evening",72,01
1813,0.0,"Grosbeak, Evening",72,02
1814,11.0,"Grosbeak, Evening",72,03
1815,11.0,"Grosbeak, Evening",72,04
1816,0.0,"Grosbeak, Evening",72,05
1817,0.0,"Grosbeak, Evening",72,06
1818,0.0,"Grosbeak, Evening",72,07
1819,32.0,"Grosbeak, Evening",72,08
1820,0.0,"Grosbeak, Evening",72,09
1821,17.0,"Grosbeak, Evening",72,10
1822,0.0,"Grosbeak, Evening",72,11
1823,0.0,"Grosbeak, Evening",72,12
1824,10.0,"Grosbeak, Evening",72,13
1825,9.0,"Grosbeak, Pine",73,89
1826,0.0,"Grosbeak, Pine",73,90
1827,0.0,"Grosbeak, Pine",73,91
1828,0.0,"Grosbeak, Pine",73,92
1829,8.0,"Grosbeak, Pine",73,93
1830,0.0,"Grosbeak, Pine",73,94
1831,4.0,"Grosbeak, Pine",73,95
1832,0.0,"Grosbeak, Pine",73,96
1833,22.0,"Grosbeak, Pine",73,97
1834,0.0,"Grosbeak, Pine",73,98
1835,35.0,"Grosbeak, Pine",73,99
1836,0.0,"Grosbeak, Pine",73,00
1837,35.0,"Grosbeak, Pine",73,01
1838,0.0,"Grosbeak, Pine",73,02
1839,0.0,"Grosbeak, Pine",73,03
1840,0.0,"Grosbeak, Pine",73,04
1841,12.0,"Grosbeak, Pine",73,05
1842,0.0,"Grosbeak, Pine",73,06
1843,47.0,"Grosbeak, Pine",73,07
1844,16.0,"Grosbeak, Pine",73,08
1845,0.0,"Grosbeak, Pine",73,09
1846,0.0,"Grosbeak, Pine",73,10
1847,0.0,"Grosbeak, Pine",73,11
1848,2.0,"Grosbeak, Pine",73,12
1849,0.0,"Grosbeak, Pine",73,13
1850,43.0,"Finch, Purple",74,89
1851,11.0,"Finch, Purple",74,90
1852,7.0,"Finch, Purple",74,91
1853,10.0,"Finch, Purple",74,92
1854,16.0,"Finch, Purple",74,93
1855,0.0,"Finch, Purple",74,94
1856,0.0,"Finch, Purple",74,95
1857,0.0,"Finch, Purple",74,96
1858,2.0,"Finch, Purple",74,97
1859,0.0,"Finch, Purple",74,98
1860,0.0,"Finch, Purple",74,99
1861,45.0,"Finch, Purple",74,00
1862,1.0,"Finch, Purple",74,01
1863,4.0,"Finch, Purple",74,02
1864,0.0,"Finch, Purple",74,03
1865,38.0,"Finch, Purple",74,04
1866,8.0,"Finch, Purple",74,05
1867,2.0,"Finch, Purple",74,06
1868,0.0,"Finch, Purple",74,07
1869,3.0,"Finch, Purple",74,08
1870,0.0,"Finch, Purple",74,09
1871,0.0,"Finch, Purple",74,10
1872,1.0,"Finch, Purple",74,11
1873,0.0,"Finch, Purple",74,12
1874,9.0,"Finch, Purple",74,13
1875,1.0,"Finch, House",75,89
1876,42.0,"Finch, House",75,90
1877,33.0,"Finch, House",75,91
1878,21.0,"Finch, House",75,92
1879,7.0,"Finch, House",75,93
1880,43.0,"Finch, House",75,94
1881,8.0,"Finch, House",75,95
1882,5.0,"Finch, House",75,96
1883,30.0,"Finch, House",75,97
1884,0.0,"Finch, House",75,98
1885,3.0,"Finch, House",75,99
1886,8.0,"Finch, House",75,00
1887,20.0,"Finch, House",75,01
1888,3.0,"Finch, House",75,02
1889,0.0,"Finch, House",75,03
1890,2.0,"Finch, House",75,04
1891,4.0,"Finch, House",75,05
1892,0.0,"Finch, House",75,06
1893,21.0,"Finch, House",75,07
1894,10.0,"Finch, House",75,08
1895,10.0,"Finch, House",75,09
1896,0.0,"Finch, House",75,10
1897,9.0,"Finch, House",75,11
1898,2.0,"Finch, House",75,12
1899,3.0,"Finch, House",75,13
1900,0.0,"Crossbill, Red",76,89
1901,0.0,"Crossbill, Red",76,90
1902,0.0,"Crossbill, Red",76,91
1903,0.0,"Crossbill, Red",76,92
1904,0.0,"Crossbill, Red",76,93
1905,16.0,"Crossbill, Red",76,94
1906,0.0,"Crossbill, Red",76,95
1907,65.0,"Crossbill, Red",76,96
1908,53.0,"Crossbill, Red",76,97
1909,0.0,"Crossbill, Red",76,98
1910,0.0,"Crossbill, Red",76,99
1911,0.0,"Crossbill, Red",76,00
1912,0.0,"Crossbill, Red",76,01
1913,0.0,"Crossbill, Red",76,02
1914,0.0,"Crossbill, Red",76,03
1915,0.0,"Crossbill, Red",76,04
1916,0.0,"Crossbill, Red",76,05
1917,0.0,"Crossbill, Red",76,06
1918,0.0,"Crossbill, Red",76,07
1919,3.0,"Crossbill, Red",76,08
1920,0.0,"Crossbill, Red",76,09
1921,0.0,"Crossbill, Red",76,10
1922,2.0,"Crossbill, Red",76,11
1923,0.0,"Crossbill, Red",76,12
1924,0.0,"Crossbill, Red",76,13
1925,12.0,"Crossbill, White-winged",77,89
1926,0.0,"Crossbill, White-winged",77,90
1927,0.0,"Crossbill, White-winged",77,91
1928,0.0,"Crossbill, White-winged",77,92
1929,0.0,"Crossbill, White-winged",77,93
1930,31.0,"Crossbill, White-winged",77,94
1931,0.0,"Crossbill, White-winged",77,95
1932,15.0,"Crossbill, White-winged",77,96
1933,23.0,"Crossbill, White-winged",77,97
1934,0.0,"Crossbill, White-winged",77,98
1935,0.0,"Crossbill, White-winged",77,99
1936,14.0,"Crossbill, White-winged",77,00
1937,2.0,"Crossbill, White-winged",77,01
1938,4.0,"Crossbill, White-winged",77,02
1939,4.0,"Crossbill, White-winged",77,03
1940,2.0,"Crossbill, White-winged",77,04
1941,0.0,"Crossbill, White-winged",77,05
1942,0.0,"Crossbill, White-winged",77,06
1943,9.0,"Crossbill, White-winged",77,07
1944,15.0,"Crossbill, White-winged",77,08
1945,6.0,"Crossbill, White-winged",77,09
1946,0.0,"Crossbill, White-winged",77,10
1947,0.0,"Crossbill, White-winged",77,11
1948,0.0,"Crossbill, White-winged",77,12
1949,0.0,"Crossbill, White-winged",77,13
1950,5.0,"Redpoll, Common",78,89
1951,0.0,"Redpoll, Common",78,90
1952,40.0,"Redpoll, Common",78,91
1953,0.0,"Redpoll, Common",78,92
1954,151.0,"Redpoll, Common",78,93
1955,0.0,"Redpoll, Common",78,94
1956,61.0,"Redpoll, Common",78,95
1957,0.0,"Redpoll, Common",78,96
1958,142.0,"Redpoll, Common",78,97
1959,0.0,"Redpoll, Common",78,98
1960,95.0,"Redpoll, Common",78,99
1961,0.0,"Redpoll, Common",78,00
1962,47.0,"Redpoll, Common",78,01
1963,0.0,"Redpoll, Common",78,02
1964,332.0,"Redpoll, Common",78,03
1965,0.0,"Redpoll, Common",78,04
1966,15.0,"Redpoll, Common",78,05
1967,14.0,"Redpoll, Common",78,06
1968,59.0,"Redpoll, Common",78,07
1969,52.0,"Redpoll, Common",78,08
1970,4.0,"Redpoll, Common",78,09
1971,233.0,"Redpoll, Common",78,10
1972,0.0,"Redpoll, Common",78,11
1973,188.0,"Redpoll, Common",78,12
1974,0.0,"Redpoll, Common",78,13
1975,0.0,Pine Siskin,79,89
1976,0.0,Pine Siskin,79,90
1977,16.0,Pine Siskin,79,91
1978,10.0,Pine Siskin,79,92
1979,45.0,Pine Siskin,79,93
1980,19.0,Pine Siskin,79,94
1981,1.0,Pine Siskin,79,95
1982,2.0,Pine Siskin,79,96
1983,2.0,Pine Siskin,79,97
1984,1.0,Pine Siskin,79,98
1985,7.0,Pine Siskin,79,99
1986,270.0,Pine Siskin,79,00
1987,6.0,Pine Siskin,79,01
1988,0.0,Pine Siskin,79,02
1989,6.0,Pine Siskin,79,03
1990,77.0,Pine Siskin,79,04
1991,0.0,Pine Siskin,79,05
1992,0.0,Pine Siskin,79,06
1993,0.0,Pine Siskin,79,07
1994,395.0,Pine Siskin,79,08
1995,0.0,Pine Siskin,79,09
1996,10.0,Pine Siskin,79,10
1997,278.0,Pine Siskin,79,11
1998,13.0,Pine Siskin,79,12
1999,8.0,Pine Siskin,79,13
2000,99.0,"Goldfinch, American",80,89
2001,64.0,"Goldfinch, American",80,90
2002,167.0,"Goldfinch, American",80,91
2003,120.0,"Goldfinch, American",80,92
2004,130.0,"Goldfinch, American",80,93
2005,290.0,"Goldfinch, American",80,94
2006,3.0,"Goldfinch, American",80,95
2007,480.0,"Goldfinch, American",80,96
2008,28.0,"Goldfinch, American",80,97
2009,237.0,"Goldfinch, American",80,98
2010,5.0,"Goldfinch, American",80,99
2011,282.0,"Goldfinch, American",80,00
2012,39.0,"Goldfinch, American",80,01
2013,176.0,"Goldfinch, American",80,02
2014,10.0,"Goldfinch, American",80,03
2015,427.0,"Goldfinch, American",80,04
2016,48.0,"Goldfinch, American",80,05
2017,381.0,"Goldfinch, American",80,06
2018,16.0,"Goldfinch, American",80,07
2019,233.0,"Goldfinch, American",80,08
2020,143.0,"Goldfinch, American",80,09
2021,53.0,"Goldfinch, American",80,10
2022,427.0,"Goldfinch, American",80,11
2023,7.0,"Goldfinch, American",80,12
2024,248.0,"Goldfinch, American",80,13
2025,80.0,"Sparrow, House",81,89
2026,153.0,"Sparrow, House",81,90
2027,92.0,"Sparrow, House",81,91
2028,40.0,"Sparrow, House",81,92
2029,74.0,"Sparrow, House",81,93
2030,151.0,"Sparrow, House",81,94
2031,7.0,"Sparrow, House",81,95
2032,62.0,"Sparrow, House",81,96
2033,104.0,"Sparrow, House",81,97
2034,101.0,"Sparrow, House",81,98
2035,121.0,"Sparrow, House",81,99
2036,50.0,"Sparrow, House",81,00
2037,76.0,"Sparrow, House",81,01
2038,71.0,"Sparrow, House",81,02
2039,51.0,"Sparrow, House",81,03
2040,43.0,"Sparrow, House",81,04
2041,15.0,"Sparrow, House",81,05
2042,18.0,"Sparrow, House",81,06
2043,4.0,"Sparrow, House",81,07
2044,19.0,"Sparrow, House",81,08
2045,36.0,"Sparrow, House",81,09
2046,65.0,"Sparrow, House",81,10
2047,28.0,"Sparrow, House",81,11
2048,37.0,"Sparrow, House",81,12
2049,13.0,"Sparrow, House",81,13
2050,0.0,Yellow bellied sapsucker,82,89
2051,0.0,Yellow bellied sapsucker,82,90
2052,0.0,Yellow bellied sapsucker,82,91
2053,0.0,Yellow bellied sapsucker,82,92
2054,0.0,Yellow bellied sapsucker,82,93
2055,0.0,Yellow bellied sapsucker,82,94
2056,0.0,Yellow bellied sapsucker,82,95
2057,0.0,Yellow bellied sapsucker,82,96
2058,0.0,Yellow bellied sapsucker,82,97
2059,0.0,Yellow bellied sapsucker,82,98
2060,0.0,Yellow bellied sapsucker,82,99
2061,0.0,Yellow bellied sapsucker,82,00
2062,0.0,Yellow bellied sapsucker,82,01
2063,0.0,Yellow bellied sapsucker,82,02
2064,0.0,Yellow bellied sapsucker,82,03
2065,0.0,Yellow bellied sapsucker,82,04
2066,0.0,Yellow bellied sapsucker,82,05
2067,0.0,Yellow bellied sapsucker,82,06
2068,0.0,Yellow bellied sapsucker,82,07
2069,0.0,Yellow bellied sapsucker,82,08
2070,0.0,Yellow bellied sapsucker,82,09
2071,0.0,Yellow bellied sapsucker,82,10
2072,2.0,Yellow bellied sapsucker,82,11
2073,1.0,Yellow bellied sapsucker,82,12
2074,0.0,Yellow bellied sapsucker,82,13
2075,0.0,Northern Flicker,83,89
2076,0.0,Northern Flicker,83,90
2077,0.0,Northern Flicker,83,91
2078,0.0,Northern Flicker,83,92
2079,0.0,Northern Flicker,83,93
2080,0.0,Northern Flicker,83,94
2081,0.0,Northern Flicker,83,95
2082,0.0,Northern Flicker,83,96
2083,0.0,Northern Flicker,83,97
2084,0.0,Northern Flicker,83,98
2085,0.0,Northern Flicker,83,99
2086,0.0,Northern Flicker,83,00
2087,0.0,Northern Flicker,83,01
2088,0.0,Northern Flicker,83,02
2089,0.0,Northern Flicker,83,03
2090,0.0,Northern Flicker,83,04
2091,0.0,Northern Flicker,83,05
2092,0.0,Northern Flicker,83,06
2093,0.0,Northern Flicker,83,07
2094,0.0,Northern Flicker,83,08
2095,0.0,Northern Flicker,83,09
2096,0.0,Northern Flicker,83,10
2097,1.0,Northern Flicker,83,11
2098,0.0,Northern Flicker,83,12
2099,0.0,Northern Flicker,83,13
2100,0.0,Common Merganser,84,89
2101,0.0,Common Merganser,84,90
2102,0.0,Common Merganser,84,91
2103,0.0,Common Merganser,84,92
2104,0.0,Common Merganser,84,93
2105,0.0,Common Merganser,84,94
2106,0.0,Common Merganser,84,95
2107,0.0,Common Merganser,84,96
2108,0.0,Common Merganser,84,97
2109,0.0,Common Merganser,84,98
2110,0.0,Common Merganser,84,99
2111,0.0,Common Merganser,84,00
2112,0.0,Common Merganser,84,01
2113,0.0,Common Merganser,84,02
2114,0.0,Common Merganser,84,03
2115,0.0,Common Merganser,84,04
2116,0.0,Common Merganser,84,05
2117,0.0,Common Merganser,84,06
2118,0.0,Common Merganser,84,07
2119,0.0,Common Merganser,84,08
2120,0.0,Common Merganser,84,09
2121,0.0,Common Merganser,84,10
2122,0.0,Common Merganser,84,11
2123,1.0,Common Merganser,84,12
2124,0.0,Common Merganser,84,13
2125,0.0,"Hawk, Rough-legged",85,89
2126,0.0,"Hawk, Rough-legged",85,90
2127,0.0,"Hawk, Rough-legged",85,91
2128,0.0,"Hawk, Rough-legged",85,92
2129,0.0,"Hawk, Rough-legged",85,93
2130,0.0,"Hawk, Rough-legged",85,94
2131,0.0,"Hawk, Rough-legged",85,95
2132,0.0,"Hawk, Rough-legged",85,96
2133,0.0,"Hawk, Rough-legged",85,97
2134,0.0,"Hawk, Rough-legged",85,98
2135,0.0,"Hawk, Rough-legged",85,99
2136,0.0,"Hawk, Rough-legged",85,00
2137,0.0,"Hawk, Rough-legged",85,01
2138,0.0,"Hawk, Rough-legged",85,02
2139,0.0,"Hawk, Rough-legged",85,03
2140,0.0,"Hawk, Rough-legged",85,04
2141,0.0,"Hawk, Rough-legged",85,05
2142,0.0,"Hawk, Rough-legged",85,06
2143,0.0,"Hawk, Rough-legged",85,07
2144,0.0,"Hawk, Rough-legged",85,08
2145,0.0,"Hawk, Rough-legged",85,09
2146,0.0,"Hawk, Rough-legged",85,10
2147,0.0,"Hawk, Rough-legged",85,11
2148,1.0,"Hawk, Rough-legged",85,12
2149,0.0,"Hawk, Rough-legged",85,13
